item_id,user_id,recommend,sentiment_analysis,genres,release_date,price,title,developer,items_count,item_name,playtime_forever
249050,76561198092369007,True,2,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014-10-27,11.99,Dungeon of the Endless™,AMPLITUDE Studios,143.0,Dungeon of the Endless,783.0
248820,chocodude,True,2,"['Action', 'Indie', 'RPG']",2013-11-08,9.99,Risk of Rain,"Hopoo Games, LLC",567.0,Risk of Rain,292.0
730,76561198058192790,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,73.0,Counter-Strike: Global Offensive,16190.0
387860,TempaDick,True,2,"['Adventure', 'Free to Play', 'Indie', 'RPG']",2015-08-10,Free,the static speaks my name,the whale husband,241.0,the static speaks my name,19.0
49520,76561197968205306,True,2,"['Action', 'RPG']",2012-09-17,19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",73.0,Borderlands 2,13452.0
218620,Chopstar1,True,2,,,,,,86.0,PAYDAY 2,6321.0
4000,76561198063765495,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,59.0,Garry's Mod,276263.0
224260,DSvictory,True,0,"['Action', 'Free to Play', 'Indie']",2011-10-31,Free,No More Room in Hell,No More Room in Hell Team,,,
266510,barcafan835,True,2,"['Action', 'Indie', 'RPG']",2015-02-17,19.99,Hand of Fate,Defiant Development,325.0,Hand of Fate,4552.0
105600,Chri-SEX-iled,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,78.0,Terraria,57218.0
252950,ChrispyCertifiedAustralian,True,2,"['Action', 'Indie', 'Racing', 'Sports']",2015-07-07,19.99,Rocket League®,"Psyonix, Inc.",97.0,Rocket League,7138.0
304930,76561198017957749,False,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,19.0,Unturned,11281.0
238460,HyperionDooM93,True,2,"['Action', 'Adventure', 'Casual', 'Indie']",2014-05-15,14.99,BattleBlock Theater®,The Behemoth,82.0,BattleBlock Theater,1134.0
630,76561198014580082,True,2,['Action'],2010-07-19,Free,Alien Swarm,Valve,,,
570,chewyi,True,0,,,,,,,,
12210,Rekoonoftherekoons,True,0,,,,,,39.0,Grand Theft Auto IV,4579.0
107410,76561198142474106,False,2,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,14.0,Arma 3,2004.0
107410,76561198142474106,False,2,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,14.0,Arma 3,2004.0
249130,cianaatech,True,2,"['Action', 'Adventure']",2013-10-22,19.99,LEGO® Marvel™ Super Heroes,Traveller's Tales,68.0,LEGOÂ® MARVEL Super Heroes,381.0
353370,Phor8,False,2,,,,,,,,
570,ciku85,True,2,,,,,,,,
9180,76561198091490622,True,2,['Action'],1990-12-14,4.99,Commander Keen,id Software,325.0,Commander Keen Complete Pack,16.0
224260,OfficialSenix,True,0,"['Action', 'Free to Play', 'Indie']",2011-10-31,Free,No More Room in Hell,No More Room in Hell Team,45.0,No More Room in Hell,373.0
224260,OfficialSenix,True,0,"['Action', 'Free to Play', 'Indie']",2011-10-31,Free,No More Room in Hell,No More Room in Hell Team,45.0,No More Room in Hell,373.0
221640,disizmehprofile,True,2,"['Action', 'Indie']",2012-11-27,2.99,Super Hexagon,Terry Cavanagh,308.0,Super Hexagon,1078.0
242860,DiamondSwordBeGod,True,0,"['Action', 'Indie', 'Strategy']",2015-04-28,24.99,Verdun,"M2H,Blackmill Games",306.0,Verdun,162.0
275850,clashmecha,True,0,"['Action', 'Adventure']",2016-08-12,59.99,No Man's Sky,Hello Games,107.0,No Man's Sky,4940.0
240,76561198051461196,True,2,['Action'],2004-11-01,19.99,Counter-Strike: Source,Valve,,,
342380,plskillmenow,True,0,,,,,,54.0,Sakura Angels,83.0
243560,76561198034463083,True,0,,,,,,107.0,Adventure Time:  Explore the Dungeon Because I DONâT KNOW!,275.0
261640,greenclaweddragon,True,2,"['Action', 'RPG']",2014-10-14,39.99,Borderlands: The Pre-Sequel,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",29.0,Borderlands: The Pre-Sequel,11186.0
242880,76561198065705830,True,2,"['Action', 'Indie']",2013-08-19,19.99,"Sir, You Are Being Hunted",Big Robot Ltd,68.0,"Sir, You Are Being Hunted",186.0
207610,cloneninjalol,True,2,['Adventure'],2012-04-24,24.99,The Walking Dead,Telltale Games,133.0,The Walking Dead,617.0
208090,michaelbruce,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,67.0,Loadout,3166.0
291480,76561198064609857,False,0,"['Action', 'Free to Play', 'Massively Multiplayer']",2014-07-01,Free to Play,Warface,Crytek,46.0,Warface,44.0
440,76561198076069088,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
550,76561198072556585,False,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,52.0,Left 4 Dead 2,802.0
550,76561198072556585,False,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,52.0,Left 4 Dead 2,802.0
440,Slayer-Bld,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,76561198085107888,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
252950,splonkeydonkey,True,2,"['Action', 'Indie', 'Racing', 'Sports']",2015-07-07,19.99,Rocket League®,"Psyonix, Inc.",78.0,Rocket League,18344.0
252490,76561198047185717,False,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,138.0,Rust,25785.0
294100,codedj,True,2,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2016-07-15,29.99,RimWorld,Ludeon Studios,298.0,RimWorld,126.0
221100,76561198041444919,True,0,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,37.0,DayZ,3841.0
304930,76561198019443690,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,60.0,Unturned,4354.0
211820,76561198053175659,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,90.0,Starbound,21491.0
22380,stingingroger,True,0,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,56.0,Fallout: New Vegas,1134.0
113020,PotatoMan1,True,2,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2013-04-24,14.99,Monaco: What's Yours Is Mine,Pocketwatch Games,226.0,Monaco,321.0
304930,76561198060870618,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,,,
730,76561198090548578,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,22.0,Counter-Strike: Global Offensive,45683.0
345820,76561197982665201,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2015-04-23,19.99,Shantae and the Pirate's Curse,WayForward,155.0,Shantae and the Pirate's Curse,861.0
218620,Sorefinger,True,2,,,,,,14.0,PAYDAY 2,46501.0
252490,76561198096443555,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,112.0,Rust,19114.0
206420,comicalcorn,True,2,"['Action', 'Adventure']",2013-08-19,14.99,Saints Row IV,Deep Silver Volition,76.0,Saints Row IV,1893.0
250320,16538,True,0,['Adventure'],2013-10-11,24.99,The Wolf Among Us,Telltale Games,138.0,The Wolf Among Us,513.0
72850,76561198050243948,True,2,,,,,,63.0,The Elder Scrolls V: Skyrim,13781.0
550,KetsuKixBunni,True,0,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,74.0,Left 4 Dead 2,2285.0
25000,76561198079356698,True,2,"['Action', 'Indie']",2017-10-16,29.99,Overgrowth,Wolfire Games,99.0,Overgrowth,456.0
233250,Engurneer,False,0,,,,,,67.0,Planetary Annihilation,4387.0
49520,Fried_Bacon,True,0,"['Action', 'RPG']",2012-09-17,19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",105.0,Borderlands 2,5252.0
334230,MT-101,True,2,"['Indie', 'RPG', 'Strategy']",2014-12-15,4.99,Town of Salem,BlankMediaGames,,,
219640,Alzahar,True,2,"['Action', 'Indie']",2012-10-16,24.99,Chivalry: Medieval Warfare,Torn Banner Studios,68.0,Chivalry: Medieval Warfare,6656.0
57300,_fatlass_,True,0,"['Action', 'Adventure', 'Indie']",2010-09-08,19.99,Amnesia: The Dark Descent,Frictional Games,132.0,Amnesia: The Dark Descent,817.0
302670,CoNnEcT500BR,True,2,"['Action', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016-11-21,Free to Play,Call to Arms,Digitalmindsoft,136.0,Call to Arms,540.0
332800,Meyjax,True,0,['Indie'],2014-11-10,7.99,Five Nights at Freddy's 2,Scott Cawthon,373.0,Five Nights at Freddy's 2,104.0
402020,Connor5620,False,2,['Adventure'],2015-10-27,12.99,The Park,Funcom,86.0,The Park,70.0
493370,Azuralis,False,2,"['Adventure', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",2016-08-03,Free To Play,Ragnarok Clicker,Playsaurus,82.0,Ragnarok Clicker,47.0
1250,76561198051976770,True,2,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,35.0,Killing Floor,2309.0
105600,76561198064532072,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,179.0,Terraria,6325.0
200210,MrStealYourGirlZ,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012-02-20,Free to Play,Realm of the Mad God,Wild Shadow Studios,117.0,Realm of the Mad God,825.0
226700,MehPonys,True,2,,,,,,157.0,Infestation: Survivor Stories Classic,2555.0
730,76561198072036519,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,66.0,Counter-Strike: Global Offensive,5121.0
210770,76561198064427658,True,0,"['Action', 'Indie', 'Strategy']",2013-05-15,14.99,Sanctum 2,Coffee Stain Studios,,,
550,76561198040900746,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,49.0,Left 4 Dead 2,1962.0
200510,COOKIESCOOKIES123,True,0,['Strategy'],2012-10-08,29.99,XCOM: Enemy Unknown,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",86.0,XCOM: Enemy Unknown,3419.0
49520,kodiakbear52,True,2,"['Action', 'RPG']",2012-09-17,19.99,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",228.0,Borderlands 2,15158.0
265930,76561198040183690,True,2,"['Casual', 'Indie', 'Simulation']",2014-04-01,9.99,Goat Simulator,Coffee Stain Studios,329.0,Goat Simulator,405.0
4000,Haydzz,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,81.0,Garry's Mod,13915.0
730,76561198074571299,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,26.0,Counter-Strike: Global Offensive,45793.0
243870,76561198075584298,False,0,,,,,,28.0,Tom Clancy's Ghost Recon Phantoms - NA,2275.0
413150,coollord,True,0,"['Indie', 'RPG', 'Simulation']",2016-02-26,14.99,Stardew Valley,ConcernedApe,67.0,Stardew Valley,3112.0
287390,zombiehackerbrah,True,0,['Action'],2014-08-25,19.99,Metro: Last Light Redux,4A Games,282.0,Metro: Last Light Redux,474.0
304930,76561198142398530,True,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,,,
211420,essex666,True,0,"['Action', 'RPG']",2012-08-23,19.99,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,250.0,Dark Souls: Prepare to Die Edition,1937.0
48700,76561198146831507,True,2,"['Action', 'RPG']",2010-03-31,19.99,Mount &amp; Blade: Warband,TaleWorlds Entertainment,86.0,Mount & Blade: Warband,28746.0
570,aaronaaronaaron,True,0,,,,,,,,
230410,76561198038904573,True,2,"['Action', 'Free to Play']",2013-03-25,Free to Play,Warframe,Digital Extremes,33.0,Warframe,26920.0
218620,coregetsscores,True,2,,,,,,43.0,PAYDAY 2,58472.0
730,76561198098364705,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,25.0,Counter-Strike: Global Offensive,62072.0
240,CornBeard,True,2,['Action'],2004-11-01,19.99,Counter-Strike: Source,Valve,,,
620,PintoProAlto,True,2,"['Action', 'Adventure']",2011-04-18,19.99,Portal 2,Valve,82.0,Portal 2,1747.0
22370,76561198061187428,True,0,['RPG'],2009-10-13,19.99,Fallout 3: Game of the Year Edition,Bethesda Game Studios,,,
440,Corporal_Punishment,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
500,76561198097864769,True,2,['Action'],2008-11-17,19.99,Left 4 Dead,Valve,,,
730,76561198082142359,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,214.0,Counter-Strike: Global Offensive,7899.0
4000,Aviatorch,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,73.0,Garry's Mod,51368.0
570,santa100,True,2,,,,,,,,
304430,76561198035005990,True,2,,,,,,122.0,INSIDE,239.0
204360,Ibukismywaifuforlaifu,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2012-09-26,14.99,Castle Crashers®,The Behemoth,103.0,Castle Crashers,11372.0
8190,Bad_Sleeping_Pattern_101,True,0,"['Action', 'Adventure']",2010-03-23,14.99,Just Cause 2,Avalanche Studios,120.0,Just Cause 2,9720.0
8930,76561198044664331,True,2,['Strategy'],2010-09-21,29.99,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",,,
228380,sealbloke,True,2,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2014-01-14,39.99,Next Car Game: Wreckfest,Bugbear,134.0,Next Car Game: Wreckfest,173.0
107410,723943123,True,2,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,53.0,Arma 3,12623.0
206210,76561198095457579,True,2,"['Action', 'Free to Play']",2012-08-30,Free to Play,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",86.0,Gotham City Impostors: Free To Play,802.0
208090,CaptMcMurder,True,0,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,57.0,Loadout,2482.0
730,76561198050407999,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,33.0,Counter-Strike: Global Offensive,17594.0
401190,crualninja,True,2,"['Action', 'Adventure', 'Indie', 'Simulation']",2015-09-17,0.99,Dinosaur Hunt,Racing Bros,160.0,Dinosaur Hunt,196.0
222880,PokeyStabbyThing,True,2,"['Action', 'Indie', 'Strategy']",2014-01-22,9.99,Insurgency,New World Interactive,60.0,Insurgency,1193.0
252490,fireawesome,True,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,355.0,Rust,2728.0
250900,76561198042087397,True,2,['Action'],2014-11-04,14.99,The Binding of Isaac: Rebirth,"Nicalis, Inc.",24.0,The Binding of Isaac: Rebirth,40526.0
491260,Crafe,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",2016-07-05,1.99,Take Thy Throne,Charyb Games,898.0,Take Thy Throne,15.0
440,chocolate-donut-king,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
275850,76561198057707533,False,0,"['Action', 'Adventure']",2016-08-12,59.99,No Man's Sky,Hello Games,,,
440,HotDogKid47,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
207490,crashsg32hatesspam,True,2,"['Action', 'Adventure']",2012-03-29,19.99,Rayman® Origins,"UBIart Montpellier,Feral Interactive (Mac)",152.0,Rayman Origins,337.0
286100,76561198068831727,True,2,"['Action', 'Indie']",2012-05-06,Free,You Have to Win the Game,Minor Key Games,211.0,You Have to Win the Game,96.0
440,note551,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
252330,76561198093983570,True,2,"['Action', 'Adventure', 'Indie']",2013-10-28,9.99,Slender: The Arrival,Blue Isle Studios,491.0,Slender: The Arrival,196.0
221100,artem_zhigarev,True,2,"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2013-12-16,34.99,DayZ,Bohemia Interactive,107.0,DayZ,5672.0
410670,CrazyBones,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2016-01-05,0.99,Suits: A Business RPG,Technomancy Studios,921.0,Suits: A Business RPG,363.0
219640,76561198073515046,True,0,"['Action', 'Indie']",2012-10-16,24.99,Chivalry: Medieval Warfare,Torn Banner Studios,88.0,Chivalry: Medieval Warfare,3752.0
12900,76561198007571248,True,2,,,,,,144.0,Audiosurf,1081.0
312990,13971397,True,2,"['Action', 'Adventure', 'Free to Play', 'Indie']",2014-08-05,Free,The Expendabros,Free Lives,222.0,The Expendabros,181.0
550,CRAZYASIANGAMER1,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,,,
550,Dythoras,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,122.0,Left 4 Dead 2,2880.0
570,76561198045865055,False,2,,,,,,,,
269210,CrazyKidGo,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2014-01-29,5.99,Hero Siege,"Elias Viglione,Jussi Kukkonen",171.0,Hero Siege,3410.0
10090,76561198103389855,True,2,['Action'],2008-11-18,19.99,Call of Duty: World at War,Treyarch,34.0,Call of Duty: World at War,1328.0
248140,76561197983697443,False,2,,,,,,,,
4920,76561197983633274,True,2,"['Action', 'Indie', 'Strategy']",2012-10-30,9.99,Natural Selection 2,Unknown Worlds Entertainment,,,
204300,76561198080133542,True,2,"['Action', 'Free to Play', 'Indie', 'Strategy']",2012-08-01,Free To Play,Awesomenauts - the 2D moba,Ronimo Games,41.0,Awesomenauts,10602.0
274310,76561198058177382,True,2,"['Indie', 'RPG']",2014-05-21,9.99,Always Sometimes Monsters,Vagabond Dog,148.0,Always Sometimes Monsters,639.0
105600,76561198095839864,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,253.0,Terraria,13606.0
113200,mrwillsy,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2011-09-28,4.99,The Binding of Isaac,Edmund McMillen and Florian Himsl,92.0,The Binding of Isaac,1314.0
340340,Razorleaff,True,0,,,,,,307.0,Domestic Dog,171.0
107410,76561198047639654,True,0,"['Action', 'Simulation', 'Strategy']",2013-09-12,39.99,Arma 3,Bohemia Interactive,193.0,Arma 3,5268.0
224260,76561198092068521,False,0,"['Action', 'Free to Play', 'Indie']",2011-10-31,Free,No More Room in Hell,No More Room in Hell Team,49.0,No More Room in Hell,439.0
252490,76561198086428888,True,0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,58.0,Rust,1782.0
72850,icripsy,True,2,,,,,,155.0,The Elder Scrolls V: Skyrim,697.0
4000,3046123,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,70.0,Garry's Mod,80095.0
246420,crixis48,True,2,"['Action', 'Indie', 'Strategy']",2014-01-06,9.99,Kingdom Rush,Ironhide Game Studio,144.0,Kingdom Rush,1206.0
206210,76561198028072716,True,2,"['Action', 'Free to Play']",2012-08-30,Free to Play,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",,,
380,76561198088699917,False,0,['Action'],2006-06-01,7.99,Half-Life 2: Episode One,Valve,32.0,Half-Life 2: Episode One,82.0
17410,76561198048996327,True,2,"['Action', 'Adventure']",2009-01-13,19.99,Mirror's Edge™,DICE,207.0,Mirror's Edge,4751.0
34010,Crudetasmanian,True,2,"['Action', 'RPG']",2010-06-01,14.99,Alpha Protocol™,Obsidian Entertainment,345.0,Alpha Protocol,1894.0
570,n00bsh0t,True,2,,,,,,,,
238320,76561197993847898,True,2,"['Action', 'Adventure', 'Indie']",2013-09-04,19.99,Outlast,Red Barrels,700.0,Outlast,51.0
730,Cryotechnic68,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,56.0,Counter-Strike: Global Offensive,51789.0
8980,caffinatedshit,True,2,"['Action', 'RPG']",2009-10-26,19.99,Borderlands,Gearbox Software,317.0,Borderlands,2852.0
391460,76561197970523542,False,2,"['Action', 'Free to Play', 'Early Access']",2015-08-25,Free to Play,WARMODE,WARTEAM,51.0,WARMODE,68.0
4000,baeritto,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,360.0,Garry's Mod,12370.0
301520,76561198080927111,False,0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,27.0,Robocraft,19091.0
730,Makurii,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,108.0,Counter-Strike: Global Offensive,58371.0
260230,76561197976370569,True,2,['Adventure'],2014-06-25,14.99,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,Ubisoft Montpellier,216.0,Valiant Hearts: The Great Warâ¢ / Soldats Inconnus : MÃ©moires de la Grande Guerreâ¢,362.0
393420,76561198043043907,True,2,"['Action', 'Adventure', 'Simulation', 'Early Access']",2015-12-03,24.99,Hurtworld,Bankroll Studios,73.0,Hurtworld,824.0
230410,76561198087515956,True,2,"['Action', 'Free to Play']",2013-03-25,Free to Play,Warframe,Digital Extremes,53.0,Warframe,1020.0
233150,ManaGenji,True,2,"['Action', 'Indie', 'Simulation']",2014-03-18,9.99,LUFTRAUSERS,Vlambeer,110.0,LUFTRAUSERS,154.0
40800,chewintheCUD,True,2,,,,,,1482.0,Super Meat Boy,1927.0
